10000002,1,1,63,2,1,1,0,1,10,1438,85,1173,1517,180,89,1099
10000003,1,1,33,1,2,3,0,1,10,1438,674,675,620,1525,200,183
10000004,1,1,59,1,1,1,0,1,10,1438,620,674,644,444,185,1519
10000005,1,1,51,2,1,1,0,1,10,19,1438,620,674,1596,1594,1179
10000006,1,1,41,2,1,1,0,1,10,1438,620,674,177,119,740,736
10000008,1,1,68,1,2,3,4,1,10,19,1438,674,620,155,371,1185
10000009,1,1,47,1,2,1,0,7,54,223,1438,495,1469,220,441,172
10000010,1,1,69,1,1,1,0,1,10,1438,674,440,172,1583,1550,196
10000014,1,2,69,2,1,1,0,9,25,19,1438,462,453,620,757,126
10000015,2,2,73,1,2,1,0,1,12,732,1438,620,178,1173,206,191
10000016,1,1,57,2,1,1,0,1,15,678,496,660,50,52,441,190
10000017,1,1,43,1,1,1,0,1,10,1438,620,496,441,486,927,1179
10000018,1,1,60,1,2,2,0,1,10,1438,620,674,440,1179,1180,185
10000020,1,1,50,1,2,2,22,6,55,19,1438,1176,656,621,672,908
10000021,1,1,50,1,1,1,0,1,10,1438,620,674,172,185,1479,1522
10000022,1,1,76,2,1,1,0,1,15,684,200,440,190,191,205,406
10000023,1,1,21,2,1,1,0,5,37,1006,1494,1438,1002,1000,939,992
10000026,1,1,69,1,1,1,4,1,16,19,621,674,1176,908,496,50
10000029,1,1,61,2,1,1,0,1,16,19,632,621,499,201,644,908
10000031,1,1,37,1,1,1,0,7,53,254,1438,1155,235,258,608,1154
10000032,1,1,26,2,2,3,0,5,37,1001,1438,620,1008,943,1014,1023
10000034,1,1,42,1,1,1,0,1,18,621,908,170,440,246,1378,1598
10000036,1,1,57,1,1,1,0,1,10,1438,674,620,1173,908,199,1517
10000037,1,1,46,1,2,1,0,7,54,230,1438,371,192,1319,205,1183
10000038,1,1,58,1,1,1,0,1,18,621,497,441,190,447,204,1601
10000039,1,1,46,1,2,1,0,1,18,621,50,1088,440,1179,1578,1612
10000043,1,1,61,1,1,1,0,7,54,221,1438,655,644,908,200,180
10000044,1,1,83,2,2,3,0,1,10,1438,674,620,709,488,644,441
10000045,1,1,55,1,2,1,0,1,10,1438,674,620,119,170,208,440
10000046,1,1,39,2,1,1,0,1,18,614,235,50,258,276,247,1584
10000053,1,1,59,2,2,2,0,1,10,19,1438,620,674,191,138,1479
10000054,1,1,56,2,1,1,0,1,18,621,1525,50,205,1102,145,1375
10000055,1,1,36,2,1,1,0,1,18,621,200,170,440,50,1539,192
10000056,1,1,52,1,2,2,0,1,10,1438,621,674,189,689,1181,927
10000057,3,2,72,1,3,1,0,1,7,1162,1611,96,1077,50,456,443
10000058,1,1,63,2,1,1,0,1,10,19,177,674,1438,620,1176,1173
10000059,1,1,47,2,1,1,0,15,47,394,1438,179,133,208,729,112
10000062,1,1,52,2,1,1,0,1,18,621,674,1076,50,440,1179,190
10000064,1,1,53,1,1,1,4,1,10,19,1438,621,674,200,1175,247
10000065,1,1,45,1,2,2,0,1,18,621,1526,170,326,260,689,185
10000067,1,1,55,1,2,2,8,6,55,1438,621,635,19,656,1175,180
10000071,1,1,61,1,1,1,6,6,55,1438,19,621,656,1175,191,744
10000072,1,1,23,1,1,1,0,1,18,621,1525,50,648,183,196,1537
10000074,1,1,61,2,1,1,0,1,18,621,674,644,50,183,172,440
10000076,1,1,37,1,2,2,1,1,16,19,621,674,177,1176,721,908
10000078,2,2,18,2,2,3,0,5,37,962,1494,1438,1499,960,1490,993
10000079,1,1,59,1,1,1,7,6,55,19,1438,621,1176,656,908,201
10000081,1,1,73,1,1,1,0,1,18,621,912,761,200,109,157,50
10000084,1,1,55,2,3,1,0,1,10,19,674,1438,621,707,1181,205
10000085,1,2,21,2,2,3,0,5,37,1002,1494,1438,924,944,1006,993
10000086,1,1,52,2,1,1,0,1,18,621,1101,440,205,1088,116,50
10000087,1,1,68,2,1,1,0,1,10,1438,674,621,658,1515,124,486
10000088,1,1,78,1,1,1,0,1,15,1088,1162,50,1321,1313,138,190
10000089,1,1,72,1,1,1,0,1,10,1438,621,908,1515,1088,110,1101
10000091,1,1,36,2,1,1,0,1,15,1076,253,69,138,124,218,247
10000092,1,1,37,2,1,1,0,1,10,1438,674,621,1525,109,185,1579
10000094,1,1,32,2,2,3,0,1,15,1088,119,709,598,601,50,1081
10000095,3,2,69,2,3,1,0,1,8,136,1611,1185,924,1396,36,50
